device_id,timestamp,temperature_c,battery_level_v,signal_strength_dbm,packet_loss_pct,encryption_latency_ms,failure_risk
RADIO_001,2026-08-14 02:29:05,39.34,11.36,-66.83,1.0,19.42,0
RADIO_001,2026-08-14 03:29:05,39.11,11.35,-64.02,1.13,19.26,0
RADIO_001,2026-08-14 04:29:05,37.31,11.35,-70.28,1.01,22.05,0
RADIO_001,2026-08-14 05:29:05,34.58,11.35,-68.67,1.01,21.99,0
RADIO_001,2026-08-14 06:29:05,36.25,11.35,-64.13,0.78,18.08,0
RADIO_001,2026-08-14 07:29:05,33.7,11.35,-61.18,0.66,19.8,0
RADIO_001,2026-08-14 08:29:05,35.93,11.34,-73.41,1.31,19.3,0
RADIO_001,2026-08-14 09:29:05,37.25,11.34,-59.76,1.17,19.53,0
RADIO_001,2026-08-14 10:29:05,36.02,11.34,-65.14,1.01,18.92,0
RADIO_001,2026-08-14 11:29:05,35.75,11.34,-64.31,0.82,18.75,0
RADIO_001,2026-08-14 12:29:05,35.08,11.34,-65.64,1.18,20.47,0
RADIO_001,2026-08-14 13:29:05,36.41,11.33,-61.52,1.39,19.93,0
RADIO_001,2026-08-14 14:29:05,31.56,11.33,-68.39,1.18,20.45,0
RADIO_001,2026-08-14 15:29:05,34.75,11.33,-59.52,1.15,20.05,0
RADIO_001,2026-08-14 16:29:05,34.19,11.33,-68.84,1.99,20.63,0
RADIO_001,2026-08-14 17:29:05,34.69,11.33,-64.32,0.64,24.15,0
RADIO_001,2026-08-14 18:29:05,39.37,11.32,-75.48,0.06,24.04,0
RADIO_001,2026-08-14 19:29:05,34.73,11.32,-66.75,1.7,20.47,0
RADIO_001,2026-08-14 20:29:05,37.26,11.32,-56.22,0.26,22.31,0
RADIO_001,2026-08-14 21:29:05,36.13,11.32,-61.68,0.89,22.46,0
RADIO_001,2026-08-14 22:29:05,34.59,11.32,-72.89,1.34,21.01,0
RADIO_001,2026-08-14 23:29:05,37.34,11.31,-63.07,0.83,19.43,0
RADIO_001,2026-08-15 00:29:05,34.15,11.31,-72.32,0.93,18.56,0
RADIO_001,2026-08-15 01:29:05,34.68,11.31,-69.64,1.53,21.41,0
RADIO_001,2026-08-15 02:29:05,33.09,11.31,-63.81,0.51,19.96,0
RADIO_001,2026-08-15 03:29:05,33.25,11.31,-66.53,0.74,20.69,0
RADIO_001,2026-08-15 04:29:05,35.97,11.3,-67.94,0.36,21.99,0
RADIO_001,2026-08-15 05:29:05,36.57,11.3,-66.46,0.52,21.44,0
RADIO_001,2026-08-15 06:29:05,32.75,11.3,-70.67,0.78,18.89,0
RADIO_001,2026-08-15 07:29:05,32.22,11.3,-65.85,1.04,20.41,0
RADIO_001,2026-08-15 08:29:05,41.15,11.3,-60.63,0.41,20.5,0
RADIO_001,2026-08-15 09:29:05,33.95,11.29,-63.41,0.26,21.39,0
RADIO_001,2026-08-15 10:29:05,34.67,11.29,-59.79,0.02,20.62,0
RADIO_001,2026-08-15 11:29:05,36.55,11.29,-58.95,0.6,22.65,0
RADIO_001,2026-08-15 12:29:05,36.07,11.29,-66.15,0.47,17.67,0
RADIO_001,2026-08-15 13:29:05,35.0,11.29,-61.58,1.63,17.92,0
RADIO_001,2026-08-15 14:29:05,35.31,11.28,-75.03,1.56,20.28,0
RADIO_001,2026-08-15 15:29:05,33.73,11.28,-70.11,1.79,20.63,0
RADIO_001,2026-08-15 16:29:05,33.12,11.28,-68.68,1.2,20.54,0
RADIO_001,2026-08-15 17:29:05,34.2,11.28,-65.71,1.18,17.75,0
RADIO_001,2026-08-15 18:29:05,33.6,11.28,-57.03,1.12,19.5,0
RADIO_001,2026-08-15 19:29:05,33.72,11.27,-69.8,0.45,19.92,0
RADIO_001,2026-08-15 20:29:05,37.27,11.27,-76.49,0.9,17.88,0
RADIO_001,2026-08-15 21:29:05,36.06,11.27,-62.59,1.58,20.65,0
RADIO_001,2026-08-15 22:29:05,35.46,11.27,-71.8,0.76,24.31,0
RADIO_001,2026-08-15 23:29:05,36.39,11.27,-57.61,2.04,18.72,0
RADIO_001,2026-08-16 00:29:05,36.63,11.26,-57.24,0.98,21.37,0
RADIO_001,2026-08-16 01:29:05,36.67,11.26,-68.48,0.32,18.7,0
RADIO_001,2026-08-16 02:29:05,34.5,11.26,-68.63,1.44,18.13,0
RADIO_001,2026-08-16 03:29:05,31.81,11.26,-65.98,0.8,17.35,0
RADIO_001,2026-08-16 04:29:05,34.03,11.26,-69.5,0.72,24.27,0
RADIO_001,2026-08-16 05:29:05,36.21,11.25,-65.8,0.51,15.89,0
RADIO_001,2026-08-16 06:29:05,38.44,11.25,-63.23,1.43,18.86,0
RADIO_001,2026-08-16 07:29:05,30.27,11.25,-59.27,1.48,22.7,0
RADIO_001,2026-08-16 08:29:05,34.53,11.25,-62.69,0.46,18.7,0
RADIO_001,2026-08-16 09:29:05,33.57,11.25,-67.25,1.36,21.75,0
RADIO_001,2026-08-16 10:29:05,35.28,11.24,-59.49,1.3,20.24,0
RADIO_001,2026-08-16 11:29:05,35.14,11.24,-69.02,0.69,21.03,0
RADIO_001,2026-08-16 12:29:05,33.59,11.24,-60.0,0.38,19.2,0
RADIO_001,2026-08-16 13:29:05,33.02,11.24,-59.49,0.72,19.42,0
RADIO_001,2026-08-16 14:29:05,39.63,11.24,-73.79,1.79,21.63,0
RADIO_001,2026-08-16 15:29:05,36.32,11.23,-60.12,0.07,20.0,0
RADIO_001,2026-08-16 16:29:05,35.86,11.23,-60.98,0.55,20.71,0
RADIO_001,2026-08-16 17:29:05,38.12,11.23,-68.38,0.49,21.81,0
RADIO_001,2026-08-16 18:29:05,37.37,11.23,-56.15,0.25,19.38,0
RADIO_001,2026-08-16 19:29:05,33.76,11.23,-70.83,0.93,22.36,0
RADIO_001,2026-08-16 20:29:05,37.57,11.22,-64.5,1.24,20.85,0
RADIO_001,2026-08-16 21:29:05,33.18,11.22,-69.18,1.76,18.67,0
RADIO_001,2026-08-16 22:29:05,36.45,11.22,-63.07,1.79,17.97,0
RADIO_001,2026-08-16 23:29:05,33.22,11.22,-64.05,0.94,16.55,0
RADIO_001,2026-08-17 00:29:05,35.05,11.22,-61.64,1.61,17.33,0
RADIO_001,2026-08-17 01:29:05,36.21,11.21,-63.6,1.08,22.51,0
RADIO_001,2026-08-17 02:29:05,31.77,11.21,-61.86,0.98,17.75,0
RADIO_001,2026-08-17 03:29:05,35.07,11.21,-61.4,1.59,17.91,0
RADIO_001,2026-08-17 04:29:05,34.46,11.21,-66.07,0.98,21.59,0
RADIO_001,2026-08-17 05:29:05,33.54,11.21,-58.67,1.52,21.0,0
RADIO_001,2026-08-17 06:29:05,34.89,11.2,-63.17,0.17,23.88,0
RADIO_001,2026-08-17 07:29:05,36.53,11.2,-69.77,0.84,21.4,0
RADIO_001,2026-08-17 08:29:05,36.6,11.2,-63.16,0.9,21.53,0
RADIO_001,2026-08-17 09:29:05,37.49,11.2,-71.16,0.95,16.36,0
RADIO_001,2026-08-17 10:29:05,37.05,11.2,-69.27,0.57,20.15,0
RADIO_001,2026-08-17 11:29:05,36.46,11.19,-70.8,1.16,22.94,0
RADIO_001,2026-08-17 12:29:05,30.38,11.19,-64.0,1.29,21.83,0
RADIO_001,2026-08-17 13:29:05,31.6,11.19,-59.13,1.45,20.49,0
RADIO_001,2026-08-17 14:29:05,31.85,11.19,-67.5,1.12,18.42,0
RADIO_001,2026-08-17 15:29:05,32.57,11.19,-66.49,0.49,20.15,0
RADIO_001,2026-08-17 16:29:05,37.92,11.18,-63.37,1.73,20.94,0
RADIO_001,2026-08-17 17:29:05,39.06,11.18,-67.57,1.69,18.58,0
RADIO_001,2026-08-17 18:29:05,34.3,11.18,-63.5,1.65,19.5,0
RADIO_001,2026-08-17 19:29:05,35.92,11.18,-72.13,0.83,20.33,0
RADIO_001,2026-08-17 20:29:05,35.58,11.18,-67.88,0.41,23.36,0
RADIO_001,2026-08-17 21:29:05,34.31,11.17,-63.07,0.27,17.47,0
RADIO_001,2026-08-17 22:29:05,34.39,11.17,-57.08,1.1,22.53,0
RADIO_001,2026-08-17 23:29:05,35.15,11.17,-73.23,0.29,19.84,0
RADIO_001,2026-08-18 00:29:05,32.23,11.17,-57.78,1.46,18.95,0
RADIO_001,2026-08-18 01:29:05,36.15,11.17,-61.8,1.45,20.17,0
RADIO_001,2026-08-18 02:29:05,35.51,11.16,-64.24,1.82,22.28,0
RADIO_001,2026-08-18 03:29:05,32.77,11.16,-73.65,0.02,16.75,0
RADIO_001,2026-08-18 04:29:05,33.71,11.16,-59.17,0.53,22.14,0
RADIO_001,2026-08-18 05:29:05,33.17,11.16,-63.95,1.15,19.58,0
RADIO_001,2026-08-18 06:29:05,35.07,11.16,-65.98,1.48,21.36,0
RADIO_001,2026-08-18 07:29:05,33.3,11.15,-66.79,1.39,19.72,0
RADIO_001,2026-08-18 08:29:05,33.75,11.15,-65.57,1.83,19.32,0
RADIO_001,2026-08-18 09:29:05,35.42,11.15,-71.17,0.41,18.19,0
RADIO_001,2026-08-18 10:29:05,39.37,11.15,-68.38,1.41,20.24,0
RADIO_001,2026-08-18 11:29:05,36.63,11.15,-56.76,1.72,19.39,0
RADIO_001,2026-08-18 12:29:05,35.21,11.14,-61.53,1.29,19.15,0
RADIO_001,2026-08-18 13:29:05,33.52,11.14,-65.05,0.71,19.28,0
RADIO_001,2026-08-18 14:29:05,34.52,11.14,-65.78,1.61,18.28,0
RADIO_001,2026-08-18 15:29:05,34.56,11.14,-58.51,1.63,19.16,0
RADIO_001,2026-08-18 16:29:05,36.66,11.14,-67.75,0.73,22.55,0
RADIO_001,2026-08-18 17:29:05,34.5,11.13,-72.91,0.24,22.76,0
RADIO_001,2026-08-18 18:29:05,36.82,11.13,-54.03,0.49,21.66,0
RADIO_001,2026-08-18 19:29:05,35.35,11.13,-60.74,0.37,20.26,0
RADIO_001,2026-08-18 20:29:05,33.44,11.13,-58.34,0.93,22.2,0
RADIO_001,2026-08-18 21:29:05,33.23,11.13,-61.18,1.82,25.93,0
RADIO_001,2026-08-18 22:29:05,33.54,11.12,-62.26,0.75,20.23,0
RADIO_001,2026-08-18 23:29:05,37.93,11.12,-55.96,1.04,21.37,0
RADIO_001,2026-08-19 00:29:05,36.95,11.12,-57.87,0.3,18.88,0
RADIO_001,2026-08-19 01:29:05,37.18,11.12,-62.33,0.06,22.99,0
RADIO_001,2026-08-19 02:29:05,37.37,11.12,-68.69,1.92,22.99,0
RADIO_001,2026-08-19 03:29:05,40.31,11.11,-66.97,0.93,19.55,0
RADIO_001,2026-08-19 04:29:05,34.8,11.11,-66.21,1.64,23.34,0
RADIO_001,2026-08-19 05:29:05,33.21,11.11,-53.93,1.13,22.6,0
RADIO_001,2026-08-19 06:29:05,34.41,11.11,-71.94,0.63,18.43,0
RADIO_001,2026-08-19 07:29:05,31.1,11.11,-68.81,1.43,17.68,0
RADIO_001,2026-08-19 08:29:05,32.5,11.1,-66.03,1.32,21.65,0
RADIO_001,2026-08-19 09:29:05,35.46,11.1,-70.59,0.89,20.95,0
RADIO_001,2026-08-19 10:29:05,36.06,11.1,-74.91,0.58,22.09,0
RADIO_001,2026-08-19 11:29:05,33.3,11.1,-65.77,1.17,22.41,0
RADIO_001,2026-08-19 12:29:05,34.63,11.1,-68.55,1.53,22.02,0
RADIO_001,2026-08-19 13:29:05,36.44,11.09,-69.47,0.29,21.56,0
RADIO_001,2026-08-19 14:29:05,34.28,11.09,-55.5,0.1,20.83,0
RADIO_001,2026-08-19 15:29:05,37.19,11.09,-65.09,0.39,22.04,0
RADIO_001,2026-08-19 16:29:05,35.76,11.09,-62.62,1.11,19.58,0
RADIO_001,2026-08-19 17:29:05,33.17,11.09,-63.82,0.91,19.96,0
RADIO_001,2026-08-19 18:29:05,36.92,11.08,-69.34,0.66,16.88,0
RADIO_001,2026-08-19 19:29:05,36.23,11.08,-55.05,0.27,17.03,0
RADIO_001,2026-08-19 20:29:05,37.95,11.08,-73.37,0.23,21.33,0
RADIO_001,2026-08-19 21:29:05,31.43,11.08,-59.97,0.7,20.84,0
RADIO_001,2026-08-19 22:29:05,33.88,11.08,-63.18,0.5,18.69,0
RADIO_001,2026-08-19 23:29:05,33.41,11.07,-56.84,1.17,20.54,0
RADIO_001,2026-08-20 00:29:05,35.25,11.07,-63.09,0.83,21.21,0
RADIO_001,2026-08-20 01:29:05,35.28,11.07,-70.13,0.55,22.05,0
RADIO_001,2026-08-20 02:29:05,34.44,11.07,-58.27,0.51,21.72,0
RADIO_001,2026-08-20 03:29:05,36.92,11.07,-59.49,0.6,19.66,0
RADIO_001,2026-08-20 04:29:05,38.3,11.06,-64.02,0.75,22.09,0
RADIO_001,2026-08-20 05:29:05,35.84,11.06,-63.59,1.13,18.22,0
RADIO_001,2026-08-20 06:29:05,34.97,11.06,-65.99,0.67,21.07,0
RADIO_001,2026-08-20 07:29:05,31.17,11.06,-64.62,1.27,23.0,0
RADIO_001,2026-08-20 08:29:05,32.47,11.06,-69.51,2.48,14.87,0
RADIO_001,2026-08-20 09:29:05,32.95,11.05,-62.04,2.04,19.33,0
RADIO_001,2026-08-20 10:29:05,34.21,11.05,-66.46,1.21,17.85,0
RADIO_001,2026-08-20 11:29:05,34.08,11.05,-72.52,1.55,20.28,0
RADIO_001,2026-08-20 12:29:05,36.83,11.05,-61.97,0.64,21.94,0
RADIO_001,2026-08-20 13:29:05,36.22,11.05,-68.32,0.44,17.56,0
RADIO_001,2026-08-20 14:29:05,31.28,11.04,-72.92,1.42,20.47,0
RADIO_001,2026-08-20 15:29:05,33.35,11.04,-66.64,1.15,19.29,0
RADIO_001,2026-08-20 16:29:05,39.96,11.04,-62.91,1.26,18.77,0
RADIO_001,2026-08-20 17:29:05,29.78,11.04,-67.38,0.51,22.12,0
RADIO_001,2026-08-20 18:29:05,33.2,11.04,-68.45,0.86,20.2,0
RADIO_001,2026-08-20 19:29:05,33.45,11.03,-72.54,0.61,18.43,0
RADIO_001,2026-08-20 20:29:05,34.48,11.03,-62.69,0.11,18.35,0
RADIO_001,2026-08-20 21:29:05,37.72,11.03,-65.24,1.39,20.31,0
RADIO_001,2026-08-20 22:29:05,35.31,11.03,-61.03,1.08,19.51,0
RADIO_001,2026-08-20 23:29:05,31.23,11.03,-68.66,0.85,18.72,0
RADIO_001,2026-08-21 00:29:05,32.88,11.02,-64.67,1.63,21.1,0
RADIO_001,2026-08-21 01:29:05,37.63,11.02,-67.28,0.94,21.39,0
RADIO_001,2026-08-21 02:29:05,33.32,11.02,-70.63,0.88,21.25,0
RADIO_001,2026-08-21 03:29:05,33.88,11.02,-69.07,0.11,20.84,0
RADIO_001,2026-08-21 04:29:05,34.66,11.02,-70.93,1.33,20.99,0
RADIO_001,2026-08-21 05:29:05,31.93,11.01,-63.84,1.05,18.38,0
RADIO_001,2026-08-21 06:29:05,39.82,11.01,-58.21,1.63,18.23,0
RADIO_001,2026-08-21 07:29:05,33.87,11.01,-61.18,0.05,21.0,0
RADIO_001,2026-08-21 08:29:05,35.73,11.01,-59.37,0.76,21.4,0
RADIO_001,2026-08-21 09:29:05,33.27,11.01,-64.18,0.62,17.5,0
RADIO_001,2026-08-21 10:29:05,35.16,11.0,-57.4,1.07,17.86,0
RADIO_001,2026-08-21 11:29:05,36.12,11.0,-72.0,0.93,21.72,0
RADIO_001,2026-08-21 12:29:05,36.48,11.0,-54.1,1.1,21.2,0
RADIO_001,2026-08-21 13:29:05,34.53,11.0,-68.1,0.77,17.78,0
RADIO_001,2026-08-21 14:29:05,34.4,11.0,-66.45,1.39,19.76,0
RADIO_001,2026-08-21 15:29:05,35.36,10.99,-71.2,0.93,22.53,0
RADIO_001,2026-08-21 16:29:05,37.71,10.99,-64.45,0.92,20.83,0
RADIO_001,2026-08-21 17:29:05,34.22,10.99,-66.83,1.35,19.6,0
RADIO_001,2026-08-21 18:29:05,35.23,10.99,-59.2,2.2,22.68,0
RADIO_001,2026-08-21 19:29:05,35.96,10.99,-56.35,0.78,16.37,0
RADIO_001,2026-08-21 20:29:05,38.06,10.98,-68.56,0.5,19.49,0
RADIO_001,2026-08-21 21:29:05,35.46,10.98,-67.27,1.64,20.31,0
RADIO_001,2026-08-21 22:29:05,36.91,10.98,-65.9,1.62,15.61,0
RADIO_001,2026-08-21 23:29:05,34.54,10.98,-66.04,0.76,20.95,0
RADIO_001,2026-08-22 00:29:05,38.42,10.98,-62.85,0.5,22.2,0
RADIO_001,2026-08-22 01:29:05,35.25,10.97,-64.12,0.99,16.06,0
RADIO_001,2026-08-22 02:29:05,33.57,10.97,-65.85,1.04,18.72,0
RADIO_001,2026-08-22 03:29:05,33.52,10.97,-69.68,1.79,21.15,0
RADIO_001,2026-08-22 04:29:05,34.28,10.97,-66.58,1.24,18.18,0
RADIO_001,2026-08-22 05:29:05,34.74,10.97,-66.85,1.17,16.88,0
RADIO_001,2026-08-22 06:29:05,33.29,10.96,-62.97,0.82,20.81,0
RADIO_001,2026-08-22 07:29:05,35.67,10.96,-70.99,1.79,20.49,0
RADIO_001,2026-08-22 08:29:05,33.95,10.96,-69.17,1.04,19.14,0
RADIO_001,2026-08-22 09:29:05,38.18,10.96,-57.59,1.13,19.5,0
RADIO_001,2026-08-22 10:29:05,33.57,10.96,-68.5,0.8,18.55,0
RADIO_001,2026-08-22 11:29:05,33.95,10.95,-69.81,0.48,20.81,0
RADIO_001,2026-08-22 12:29:05,36.89,10.95,-64.0,1.02,20.83,0
RADIO_001,2026-08-22 13:29:05,31.06,10.95,-66.85,0.34,16.24,0
RADIO_001,2026-08-22 14:29:05,37.3,10.95,-67.55,0.51,18.85,0
RADIO_001,2026-08-22 15:29:05,35.05,10.95,-66.47,0.5,17.95,0
RADIO_001,2026-08-22 16:29:05,37.77,10.94,-64.71,1.26,20.09,0
RADIO_001,2026-08-22 17:29:05,37.03,10.94,-62.88,0.78,19.83,0
RADIO_001,2026-08-22 18:29:05,35.41,10.94,-59.07,1.54,25.2,0
RADIO_001,2026-08-22 19:29:05,37.71,10.94,-67.85,0.61,19.74,0
RADIO_001,2026-08-22 20:29:05,33.48,10.94,-71.17,0.55,18.91,0
RADIO_001,2026-08-22 21:29:05,39.17,10.93,-69.42,0.64,22.39,0
RADIO_001,2026-08-22 22:29:05,36.69,10.93,-66.61,0.38,20.3,0
RADIO_001,2026-08-22 23:29:05,33.62,10.93,-60.02,1.04,21.72,0
RADIO_001,2026-08-23 00:29:05,35.33,10.93,-57.46,0.85,18.92,0
RADIO_001,2026-08-23 01:29:05,37.84,10.93,-64.32,0.54,20.7,0
RADIO_001,2026-08-23 02:29:05,36.19,10.92,-70.98,0.56,16.57,0
RADIO_001,2026-08-23 03:29:05,37.81,10.92,-73.66,0.15,20.16,0
RADIO_001,2026-08-23 04:29:05,33.64,10.92,-72.71,0.34,18.93,0
RADIO_001,2026-08-23 05:29:05,34.93,10.92,-68.34,0.9,22.31,0
RADIO_001,2026-08-23 06:29:05,35.46,10.92,-70.2,0.59,21.02,0
RADIO_001,2026-08-23 07:29:05,35.26,10.91,-76.61,0.8,22.07,0
RADIO_001,2026-08-23 08:29:05,36.99,10.91,-65.54,1.4,17.3,0
RADIO_001,2026-08-23 09:29:05,33.35,10.91,-67.13,1.33,16.53,0
RADIO_001,2026-08-23 10:29:05,35.27,10.91,-73.56,0.34,22.46,0
RADIO_001,2026-08-23 11:29:05,32.06,10.91,-65.52,0.26,19.64,0
RADIO_001,2026-08-23 12:29:05,36.69,10.9,-67.73,0.34,18.49,0
RADIO_001,2026-08-23 13:29:05,35.47,10.9,-66.32,0.47,19.71,0
RADIO_001,2026-08-23 14:29:05,31.44,10.9,-66.88,0.31,17.27,0
RADIO_001,2026-08-23 15:29:05,34.96,10.9,-64.45,0.64,20.5,0
RADIO_001,2026-08-23 16:29:05,37.33,10.9,-56.0,1.4,17.93,0
RADIO_001,2026-08-23 17:29:05,36.43,10.89,-67.26,0.96,15.07,0
RADIO_001,2026-08-23 18:29:05,33.76,10.89,-59.55,1.34,21.34,0
RADIO_001,2026-08-23 19:29:05,35.58,10.89,-69.8,0.5,21.21,0
RADIO_001,2026-08-23 20:29:05,32.13,10.89,-67.13,1.17,19.78,0
RADIO_001,2026-08-23 21:29:05,32.67,10.89,-66.23,1.17,17.72,0
RADIO_001,2026-08-23 22:29:05,33.53,10.88,-74.3,1.49,15.89,0
RADIO_001,2026-08-23 23:29:05,36.09,10.88,-60.67,0.59,21.04,0
RADIO_001,2026-08-24 00:29:05,34.86,10.88,-65.17,0.9,22.6,0
RADIO_001,2026-08-24 01:29:05,35.74,10.88,-69.41,1.64,18.2,0
RADIO_001,2026-08-24 02:29:05,33.02,10.88,-54.26,0.86,22.42,0
RADIO_001,2026-08-24 03:29:05,32.52,10.87,-62.92,0.99,20.46,0
RADIO_001,2026-08-24 04:29:05,33.68,10.87,-58.89,1.88,18.79,0
RADIO_001,2026-08-24 05:29:05,35.92,10.87,-75.94,1.34,15.16,0
RADIO_001,2026-08-24 06:29:05,34.32,10.87,-66.46,0.83,20.98,0
RADIO_001,2026-08-24 07:29:05,36.32,10.87,-61.25,1.15,19.84,0
RADIO_001,2026-08-24 08:29:05,36.88,10.86,-67.77,2.03,18.63,0
RADIO_001,2026-08-24 09:29:05,30.67,10.86,-68.97,0.82,20.59,0
RADIO_001,2026-08-24 10:29:05,31.42,10.86,-56.2,0.25,18.15,0
RADIO_001,2026-08-24 11:29:05,37.11,10.86,-61.71,0.84,22.26,0
RADIO_001,2026-08-24 12:29:05,36.96,10.86,-70.18,1.7,17.8,0
RADIO_001,2026-08-24 13:29:05,35.76,10.85,-60.98,1.85,20.55,0
RADIO_001,2026-08-24 14:29:05,31.12,10.85,-62.88,0.94,24.61,0
RADIO_001,2026-08-24 15:29:05,35.69,10.85,-68.46,1.3,20.62,0
RADIO_001,2026-08-24 16:29:05,35.89,10.85,-60.72,0.67,18.95,0
RADIO_001,2026-08-24 17:29:05,38.08,10.85,-61.9,0.63,16.34,0
RADIO_001,2026-08-24 18:29:05,32.92,10.84,-63.15,0.79,21.29,0
RADIO_001,2026-08-24 19:29:05,35.5,10.84,-71.35,0.89,20.29,0
RADIO_001,2026-08-24 20:29:05,34.19,10.84,-65.76,0.51,21.12,0
RADIO_001,2026-08-24 21:29:05,34.08,10.84,-74.46,1.65,17.34,0
RADIO_001,2026-08-24 22:29:05,35.33,10.84,-63.88,1.13,18.6,0
RADIO_001,2026-08-24 23:29:05,36.82,10.83,-63.07,1.51,21.07,0
RADIO_001,2026-08-25 00:29:05,33.14,10.83,-58.15,0.62,25.94,0
RADIO_001,2026-08-25 01:29:05,35.28,10.83,-62.94,0.76,19.48,0
RADIO_001,2026-08-25 02:29:05,33.92,10.83,-63.27,0.96,21.05,0
RADIO_001,2026-08-25 03:29:05,34.43,10.83,-61.27,2.32,21.85,0
RADIO_001,2026-08-25 04:29:05,33.61,10.82,-61.2,0.95,18.91,0
RADIO_001,2026-08-25 05:29:05,33.46,10.82,-60.27,0.53,17.76,0
RADIO_001,2026-08-25 06:29:05,34.97,10.82,-65.63,0.36,18.56,0
RADIO_001,2026-08-25 07:29:05,35.67,10.82,-63.51,0.97,21.55,0
RADIO_001,2026-08-25 08:29:05,35.57,10.82,-62.34,0.16,21.16,0
RADIO_001,2026-08-25 09:29:05,32.95,10.81,-61.9,0.79,18.4,0
RADIO_001,2026-08-25 10:29:05,35.15,10.81,-66.41,0.43,23.95,0
RADIO_001,2026-08-25 11:29:05,36.56,10.81,-70.26,0.77,19.28,0
RADIO_001,2026-08-25 12:29:05,34.03,10.81,-63.84,1.6,19.46,0
RADIO_001,2026-08-25 13:29:05,34.08,10.81,-70.06,1.35,20.34,0
RADIO_001,2026-08-25 14:29:05,34.82,10.8,-66.85,1.11,20.95,0
RADIO_001,2026-08-25 15:29:05,37.29,10.8,-58.71,1.05,19.75,0
RADIO_001,2026-08-25 16:29:05,35.4,10.8,-70.13,1.18,20.25,0
RADIO_001,2026-08-25 17:29:05,31.63,10.8,-64.31,0.78,21.29,0
RADIO_001,2026-08-25 18:29:05,27.85,10.8,-67.96,0.86,22.61,0
RADIO_001,2026-08-25 19:29:05,33.1,10.79,-59.42,1.14,20.13,0
RADIO_001,2026-08-25 20:29:05,34.0,10.79,-62.18,0.32,17.12,0
RADIO_001,2026-08-25 21:29:05,34.91,10.79,-59.66,1.38,21.68,0
RADIO_001,2026-08-25 22:29:05,35.36,10.79,-73.94,0.64,18.68,0
RADIO_001,2026-08-25 23:29:05,36.08,10.79,-63.84,1.06,20.19,0
RADIO_001,2026-08-26 00:29:05,36.83,10.78,-68.84,1.0,19.07,0
RADIO_001,2026-08-26 01:29:05,33.86,10.78,-66.87,0.61,20.26,0
RADIO_001,2026-08-26 02:29:05,36.69,10.78,-67.66,0.67,18.75,0
RADIO_001,2026-08-26 03:29:05,33.28,10.78,-68.66,1.45,22.17,0
RADIO_001,2026-08-26 04:29:05,37.85,10.78,-62.46,1.68,18.97,0
RADIO_001,2026-08-26 05:29:05,31.42,10.77,-70.26,0.84,22.77,0
RADIO_001,2026-08-26 06:29:05,37.13,10.77,-60.82,0.98,19.98,0
RADIO_001,2026-08-26 07:29:05,34.0,10.77,-67.1,0.4,18.16,0
RADIO_001,2026-08-26 08:29:05,33.77,10.77,-62.32,1.09,20.65,0
RADIO_001,2026-08-26 09:29:05,36.01,10.77,-61.62,0.98,19.01,0
RADIO_001,2026-08-26 10:29:05,35.31,10.76,-61.46,0.19,18.32,0
RADIO_001,2026-08-26 11:29:05,35.69,10.76,-63.99,0.37,18.88,0
RADIO_001,2026-08-26 12:29:05,39.07,10.76,-66.06,1.17,25.01,0
RADIO_001,2026-08-26 13:29:05,35.73,10.76,-70.38,1.23,16.85,0
RADIO_001,2026-08-26 14:29:05,34.44,10.76,-66.33,0.64,19.78,0
RADIO_001,2026-08-26 15:29:05,35.27,10.75,-71.68,0.94,17.42,0
RADIO_001,2026-08-26 16:29:05,34.7,10.75,-67.0,0.58,21.44,0
RADIO_001,2026-08-26 17:29:05,29.29,10.75,-68.1,1.37,19.41,0
RADIO_001,2026-08-26 18:29:05,36.58,10.75,-67.47,1.56,20.89,0
RADIO_001,2026-08-26 19:29:05,34.24,10.75,-60.65,0.82,18.95,0
RADIO_001,2026-08-26 20:29:05,32.93,10.74,-53.84,0.43,19.64,0
RADIO_001,2026-08-26 21:29:05,36.0,10.74,-60.33,0.33,18.08,0
RADIO_001,2026-08-26 22:29:05,38.04,10.74,-66.52,1.11,19.83,0
RADIO_001,2026-08-26 23:29:05,35.47,10.74,-58.45,1.48,18.36,0
RADIO_001,2026-08-27 00:29:05,35.89,10.74,-56.44,0.59,19.09,0
RADIO_001,2026-08-27 01:29:05,31.54,10.73,-70.29,1.38,20.25,0
RADIO_001,2026-08-27 02:29:05,37.42,10.73,-55.05,0.29,22.68,0
RADIO_001,2026-08-27 03:29:05,35.49,10.73,-69.4,0.05,19.9,0
RADIO_001,2026-08-27 04:29:05,34.14,10.73,-77.15,1.35,19.6,0
RADIO_001,2026-08-27 05:29:05,34.78,10.73,-70.27,1.34,22.43,0
RADIO_001,2026-08-27 06:29:05,38.67,10.72,-71.69,0.83,21.76,0
RADIO_001,2026-08-27 07:29:05,35.26,10.72,-71.35,0.9,21.41,0
RADIO_001,2026-08-27 08:29:05,38.51,10.72,-72.34,0.97,20.05,0
RADIO_001,2026-08-27 09:29:05,34.25,10.72,-66.5,1.37,18.05,0
RADIO_001,2026-08-27 10:29:05,36.06,10.72,-64.97,1.74,21.22,0
RADIO_001,2026-08-27 11:29:05,34.91,10.71,-66.42,1.45,18.43,0
RADIO_001,2026-08-27 12:29:05,33.61,10.71,-70.58,1.53,18.22,0
RADIO_001,2026-08-27 13:29:05,37.85,10.71,-54.43,1.03,20.91,0
